Order Id,order date (DateOrders),Order Customer Id,Order Region,Order Country,Order State,Order Status,Order City,Order Zipcode,Shipping Mode,Days for shipment (scheduled),Benefit per order,Sales per customer,Order Profit Per Order,Order Item Id,Order Item Cardprod Id,Order Item Quantity,Order Item Product Price,Order Item Discount,Order Item Discount Rate,Order Item Profit Ratio,Sales,Order Item Total,Product Card Id,Product Category Id,Category Name,Product Name,Product Price,Product Status,Late_delivery_risk
11977,6/24/2015 19:43,3569,Western Europe,Francia,Isla de Francia,SUSPECTED_FRAUD,Paris,,Standard Class,4,-68.0,42.5,-68.0,29920,502,1,50.0,7.5,0.150000006,-1.600000024,50.0,42.5,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
517,1/8/2015 12:46,1578,Central America,Panamá,Panamá,PROCESSING,Panama City,,Standard Class,4,9.109999657,29.10000038,9.109999657,1280,172,1,30.0,0.899999976,0.029999999,0.310000002,30.0,29.10000038,172,9,Cardio Equipment,Nike Women's Tempo Shorts,30.0,0,0
65393,8/12/2017 13:43,5736,Northern Europe,Suecia,Estocolmo,ON_HOLD,Estocolmo,,Standard Class,4,53.66999817,251.9799957,53.66999817,163430,957,1,299.980011,48.0,0.159999996,0.209999993,299.980011,251.9799957,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
56297,4/1/2017 18:59,10396,Caribbean,República Dominicana,Santo Domingo,COMPLETE,Santo Domingo,,Standard Class,4,29.30999947,106.5899963,29.30999947,140803,403,1,129.9900055,23.39999962,0.180000007,0.280000001,129.9900055,106.5899963,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
14760,8/4/2015 10:44,5093,Northern Europe,Reino Unido,Inglaterra,COMPLETE,York,,Same Day,0,53.04000092,110.4899979,53.04000092,36932,403,1,129.9900055,19.5,0.150000006,0.479999989,129.9900055,110.4899979,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
33332,5/1/2016 13:20,118,US Center ,Estados Unidos,Minnesota,PAYMENT_REVIEW,Rochester,55901.0,Second Class,2,-95.94999695,115.1800003,-95.94999695,83265,365,2,59.99000168,4.800000191,0.039999999,-0.829999983,119.9800034,115.1800003,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
9298,5/16/2015 17:09,9243,Caribbean,República Dominicana,Santo Domingo,PENDING_PAYMENT,Santo Domingo,,Standard Class,4,35.99000168,119.9800034,35.99000168,23195,365,2,59.99000168,0.0,0.0,0.300000012,119.9800034,119.9800034,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
34921,5/24/2016 18:01,10478,West of USA ,Estados Unidos,California,ON_HOLD,San Francisco,94109.0,First Class,1,127.5699997,283.480011,127.5699997,87248,957,1,299.980011,16.5,0.059999999,0.449999988,299.980011,283.480011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
4413,3/6/2015 9:43,8997,South America,Argentina,Buenos Aires,CLOSED,Buenos Aires,,Second Class,2,30.39999962,189.9900055,30.39999962,11055,1073,1,199.9900055,10.0,0.050000001,0.159999996,199.9900055,189.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
43676,9/29/2016 13:17,5220,West Asia,Qatar,Doha,PENDING,Doha,,Standard Class,4,63.06000137,128.6900024,63.06000137,109082,403,1,129.9900055,1.299999952,0.01,0.49000001,129.9900055,128.6900024,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
3535,2/21/2015 14:07,7840,Central America,México,Guerrero,COMPLETE,Chilpancingo,,Standard Class,4,65.51000214,251.9600067,65.51000214,8794,365,5,59.99000168,47.99000168,0.159999996,0.25999999,299.9500122,251.9600067,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
42047,9/5/2016 18:35,7638,Eastern Europe,Ucrania,Donetsk,COMPLETE,Kramators'k,,First Class,1,67.86000061,173.9900055,67.86000061,104959,1073,1,199.9900055,26.0,0.129999995,0.389999986,199.9900055,173.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
1769,1/26/2015 19:24,656,Central America,México,Michoacán,PENDING,Apatzingán de la Constitución,,Standard Class,4,54.81000137,188.9900055,54.81000137,4406,1073,1,199.9900055,11.0,0.059999999,0.289999992,199.9900055,188.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
29251,3/2/2016 23:34,12348,Oceania,Australia,Tasmania,PENDING,Hobart,,Standard Class,4,39.95000076,85.0,39.95000076,73168,502,2,50.0,15.0,0.150000006,0.469999999,100.0,85.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
28194,2/16/2016 13:15,6871,Oceania,Australia,Nueva Gales del Sur,PROCESSING,Lismore,,Second Class,2,-10.64000034,120.8899994,-10.64000034,70510,403,1,129.9900055,9.100000381,0.07,-0.090000004,129.9900055,120.8899994,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
1606,1/24/2015 10:18,5383,Central America,Honduras,Cortés,CLOSED,San Pedro Sula,,Second Class,2,5.019999981,132.0,5.019999981,3999,502,3,50.0,18.0,0.119999997,0.039999999,150.0,132.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
10197,5/29/2015 20:06,2357,South America,Brasil,Minas Gerais,PENDING,Ponte Nova,,Standard Class,4,29.25,90.0,29.25,25494,502,2,50.0,10.0,0.100000001,0.330000013,100.0,90.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
22113,11/19/2015 18:49,1384,Southeast Asia,Singapur,Singapur,COMPLETE,Singapur,,Standard Class,4,17.39999962,173.9799957,17.39999962,55339,191,2,99.98999786,26.0,0.129999995,0.100000001,199.9799957,173.9799957,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
3089,2/15/2015 1:51,194,Central America,México,Michoacán,PENDING_PAYMENT,Morelia,,Second Class,2,124.7300034,296.980011,124.7300034,7682,957,1,299.980011,3.0,0.01,0.419999987,299.980011,296.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
49691,12/26/2016 8:37,7187,South Asia,Irán,Sistán y Baluchistán,PROCESSING,Zahedan,,Standard Class,4,72.93000031,155.1600037,72.93000031,124214,627,4,39.99000168,4.800000191,0.029999999,0.469999999,159.9600067,155.1600037,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
62066,6/25/2017 0:08,8055,Northern Europe,Reino Unido,Inglaterra,PENDING_PAYMENT,London,,Standard Class,4,6.960000038,69.58000183,6.960000038,155183,627,2,39.99000168,10.39999962,0.129999995,0.100000001,79.98000336,69.58000183,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
38845,7/21/2016 0:47,8743,US Center ,Estados Unidos,Texas,COMPLETE,Huntsville,77340.0,Second Class,2,16.12999916,187.5,16.12999916,96978,502,5,50.0,62.5,0.25,0.090000004,250.0,187.5,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
48741,12/12/2016 11:47,4254,Eastern Europe,Bulgaria,Sofía-Ciudad,SUSPECTED_FRAUD,Sofia,,Second Class,2,75.59999847,167.9900055,75.59999847,121897,1073,1,199.9900055,32.0,0.159999996,0.449999988,199.9900055,167.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
39201,7/26/2016 5:30,6739,US Center ,Estados Unidos,Texas,ON_HOLD,Houston,77036.0,Second Class,2,26.87999916,95.98000336,26.87999916,97852,365,2,59.99000168,24.0,0.200000003,0.280000001,119.9800034,95.98000336,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
56920,4/10/2017 21:15,3411,Caribbean,Cuba,Ciego de Ávila,COMPLETE,Ciego de Ávila,,First Class,1,24.01000023,173.9900055,24.01000023,142369,1073,1,199.9900055,26.0,0.129999995,0.140000001,199.9900055,173.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
3186,2/16/2015 11:50,9879,Central America,El Salvador,San Salvador,PENDING_PAYMENT,Mejicanos,,Standard Class,4,3.640000105,36.38999939,3.640000105,7932,627,1,39.99000168,3.599999905,0.090000004,0.100000001,39.99000168,36.38999939,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
8725,5/8/2015 8:24,2056,Caribbean,República Dominicana,Santo Domingo,COMPLETE,Santo Domingo,,Standard Class,4,56.0,159.9900055,56.0,21763,1073,1,199.9900055,40.0,0.200000003,0.349999994,199.9900055,159.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
57176,4/14/2017 14:56,9393,South America,Perú,Lima (ciudad),PROCESSING,Lima,,Second Class,2,56.3199997,155.1600037,56.3199997,143016,627,4,39.99000168,4.800000191,0.029999999,0.360000014,159.9600067,155.1600037,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,0
51856,1/26/2017 23:06,7236,Central America,México,México,ON_HOLD,Tlalnepantla,,Standard Class,4,16.82999992,49.79000092,16.82999992,129574,365,1,59.99000168,10.19999981,0.170000002,0.340000004,59.99000168,49.79000092,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
43033,9/20/2016 4:01,5526,Eastern Europe,Rumania,Buzau,PENDING_PAYMENT,Buzau,,Second Class,2,34.18000031,109.1900024,34.18000031,107505,403,1,129.9900055,20.79999924,0.159999996,0.310000002,129.9900055,109.1900024,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
3915,2/27/2015 3:14,2301,South America,Colombia,Norte de Santander,PENDING_PAYMENT,Cúcuta,,Standard Class,4,17.01000023,269.980011,17.01000023,9739,957,1,299.980011,30.0,0.100000001,0.059999999,299.980011,269.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
48809,12/13/2016 11:36,12155,North Africa,Egipto,El Cairo,SUSPECTED_FRAUD,Cairo,,Standard Class,4,35.20000076,175.9900055,35.20000076,122069,1073,1,199.9900055,24.0,0.119999997,0.200000003,199.9900055,175.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
74056,12/17/2017 0:45,17609,Southeast Asia,Malasia,Perak,SUSPECTED_FRAUD,Ipoh,,Standard Class,4,14.02000046,29.84000015,14.02000046,177371,1346,1,31.07999992,1.24000001,0.039999999,0.469999999,31.07999992,29.84000015,1346,59,Books ,Sports Books ,31.07999992,0,0
661,1/10/2015 15:13,2991,South America,Perú,Lima (ciudad),ON_HOLD,Lima,,Standard Class,4,35.68999863,105.5800018,35.68999863,1622,365,2,59.99000168,14.39999962,0.119999997,0.340000004,119.9800034,105.5800018,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
46602,11/11/2016 6:24,1696,West Africa,Ghana,Gran Accra,PENDING_PAYMENT,Accra,,Second Class,2,-39.61999893,185.9900055,-39.61999893,116478,1073,1,199.9900055,14.0,0.07,-0.209999993,199.9900055,185.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,1
58314,5/1/2017 5:38,12294,Central America,Guatemala,Guatemala,PENDING,Villa Nueva,,Standard Class,4,-15.93000031,269.980011,-15.93000031,145930,957,1,299.980011,30.0,0.100000001,-0.059999999,299.980011,269.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
68347,9/24/2017 16:38,11568,Western Europe,Alemania,Renania del Norte-Westfalia,COMPLETE,Grevenbroich,,Same Day,0,-129.4600067,49.79000092,-129.4600067,170863,365,1,59.99000168,10.19999981,0.170000002,-2.599999905,59.99000168,49.79000092,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
50317,1/4/2017 11:56,10311,West Asia,Turquía,Denizli,CLOSED,Denizli,,Second Class,2,13.92000008,160.0,13.92000008,125735,502,4,50.0,40.0,0.200000003,0.090000004,200.0,160.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
51982,1/28/2017 19:15,10582,Central America,El Salvador,San Salvador,PENDING_PAYMENT,San Salvador,,Standard Class,4,19.63999939,223.1600037,19.63999939,129877,365,4,59.99000168,16.79999924,0.07,0.090000004,239.9600067,223.1600037,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
18606,9/29/2015 14:09,4518,Southern Europe,Italia,Emilia-Romaña,CLOSED,Bologna,,Standard Class,4,55.22999954,178.1699982,55.22999954,46506,365,3,59.99000168,1.799999952,0.01,0.310000002,179.9700012,178.1699982,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
38464,7/15/2016 11:18,1720,West of USA ,Estados Unidos,California,PROCESSING,San Francisco,94122.0,Standard Class,4,48.02000046,98.0,48.02000046,95995,502,2,50.0,2.0,0.02,0.49000001,100.0,98.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1
61770,6/20/2017 16:25,11908,Western Europe,Francia,Provenza-Alpes-Costa Azul,CLOSED,Cannes,,Standard Class,4,125.3899994,379.980011,125.3899994,154417,1004,1,399.980011,20.0,0.050000001,0.330000013,399.980011,379.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
36799,6/21/2016 3:58,5027,East of USA,Estados Unidos,Pensilvania,PENDING_PAYMENT,Philadelphia,19140.0,Standard Class,4,166.5899963,339.980011,166.5899963,91832,1004,1,399.980011,60.0,0.150000006,0.49000001,399.980011,339.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1
36846,6/21/2016 20:26,9973,West of USA ,Estados Unidos,California,COMPLETE,San Francisco,94109.0,Second Class,2,61.5,205.0,61.5,91953,502,5,50.0,45.0,0.180000007,0.300000012,250.0,205.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
61166,6/11/2017 20:49,4393,South America,Argentina,Misiones,PROCESSING,Posadas,,Standard Class,4,40.86000061,120.8899994,40.86000061,152994,403,1,129.9900055,9.100000381,0.07,0.340000004,129.9900055,120.8899994,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
14411,7/30/2015 8:27,6333,Northern Europe,Reino Unido,Inglaterra,PENDING,Carlisle,,Second Class,2,60.47999954,128.6900024,60.47999954,36048,403,1,129.9900055,1.299999952,0.01,0.469999999,129.9900055,128.6900024,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
17622,9/15/2015 5:25,10941,Western Europe,Alemania,Renania del Norte-Westfalia,PENDING_PAYMENT,Cologne,,Standard Class,4,18.97999954,168.0,18.97999954,44046,502,4,50.0,32.0,0.159999996,0.109999999,200.0,168.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
47188,11/19/2016 19:42,11523,West Asia,Irak,Bagdad,PENDING_PAYMENT,Bagdad,,Standard Class,4,23.95999908,126.0899963,23.95999908,117941,403,1,129.9900055,3.900000095,0.029999999,0.189999998,129.9900055,126.0899963,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
46398,11/8/2016 6:56,2286,West Asia,Irak,Arbil,PENDING,Arbil,,Standard Class,4,144.0500031,293.980011,144.0500031,116006,957,1,299.980011,6.0,0.02,0.49000001,299.980011,293.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
56268,4/1/2017 8:50,12129,Caribbean,República Dominicana,Santo Domingo,PROCESSING,Santo Domingo,,Standard Class,4,100.7900009,335.980011,100.7900009,140734,1004,1,399.980011,64.0,0.159999996,0.300000012,399.980011,335.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
6121,3/31/2015 8:06,10762,Central America,Guatemala,Guatemala,PENDING_PAYMENT,Mixco,,Second Class,2,54.06000137,159.9400024,54.06000137,15296,1014,4,49.97999954,39.97999954,0.200000003,0.340000004,199.9199982,159.9400024,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
6798,4/10/2015 5:17,9305,South America,Brasil,Ceará,PENDING,Fortaleza,,Standard Class,4,-195.8300018,287.980011,-195.8300018,17004,957,1,299.980011,12.0,0.039999999,-0.680000007,299.980011,287.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,0
54073,2/28/2017 7:49,1938,South America,Brasil,Minas Gerais,PENDING_PAYMENT,Betim,,Standard Class,4,68.83999634,254.9700012,68.83999634,135201,191,3,99.98999786,45.0,0.150000006,0.270000011,299.9700012,254.9700012,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,0
32112,4/13/2016 17:54,3977,US Center ,Estados Unidos,Wisconsin,PENDING_PAYMENT,Milwaukee,53209.0,Standard Class,4,25.73999977,128.6900024,25.73999977,80304,403,1,129.9900055,1.299999952,0.01,0.200000003,129.9900055,128.6900024,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
74545,12/24/2017 4:05,18098,Southeast Asia,Indonesia,Java Occidental,SUSPECTED_FRAUD,Bandung,,Standard Class,4,407.3999939,1455.0,407.3999939,177860,1351,1,1500.0,45.0,0.029999999,0.280000001,1500.0,1455.0,1351,64,Computers,Dell Laptop,1500.0,0,0
5971,3/29/2015 3:33,4727,Central America,México,Michoacán,CANCELED,Morelia,,Second Class,2,17.0699997,194.0,17.0699997,14869,502,4,50.0,6.0,0.029999999,0.090000004,200.0,194.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
29455,3/5/2016 23:02,4009,Southeast Asia,Filipinas,Capital Nacional,PENDING,Manila,,First Class,1,4.940000057,78.37999725,4.940000057,73690,627,2,39.99000168,1.600000024,0.02,0.059999999,79.98000336,78.37999725,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
76174,1/16/2018 22:47,19727,Oceania,Papúa Nueva Guinea,Capital Nacional,COMPLETE,Port Moresby,,First Class,1,3.640000105,10.03999996,3.640000105,179489,1361,1,11.53999996,1.5,0.129999995,0.360000014,11.53999996,10.03999996,1361,74,Toys,Toys ,11.53999996,0,1
49988,12/30/2016 16:40,6727,West Africa,Nigeria,Lagos,ON_HOLD,Lagos,,Standard Class,4,28.79999924,59.99000168,28.79999924,124969,365,1,59.99000168,0.0,0.0,0.479999989,59.99000168,59.99000168,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
49580,12/24/2016 17:43,10351,Eastern Europe,Rusia,Cheliábinsk,CLOSED,Miass,,First Class,1,110.2399979,224.9900055,110.2399979,123909,957,1,299.980011,75.0,0.25,0.49000001,299.980011,224.9900055,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
35865,6/7/2016 12:45,9529,US Center ,Estados Unidos,Texas,PENDING,Houston,77095.0,Standard Class,4,107.9899979,299.980011,107.9899979,89578,957,1,299.980011,0.0,0.0,0.360000014,299.980011,299.980011,957,43,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,1
154,1/3/2015 5:36,9993,Caribbean,República Dominicana,Santiago de Chile,ON_HOLD,Santiago de los Caballeros,,Second Class,2,-4.690000057,187.4299927,-4.690000057,364,1014,5,49.97999954,62.47999954,0.25,-0.029999999,249.8999939,187.4299927,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,1
13101,7/11/2015 5:30,12377,Western Europe,Alemania,Bremen,COMPLETE,Bremen,,First Class,1,68.12999725,201.5700073,68.12999725,32778,365,4,59.99000168,38.38999939,0.159999996,0.340000004,239.9600067,201.5700073,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
44280,10/8/2016 8:54,2451,West Africa,Nigeria,Kaduna,ON_HOLD,Kaduna,,Standard Class,4,105.7300034,224.9600067,105.7300034,110554,365,5,59.99000168,74.98999786,0.25,0.469999999,299.9500122,224.9600067,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
19531,10/13/2015 2:13,11517,Western Europe,Alemania,Bavaria,PENDING_PAYMENT,Munich,,Standard Class,4,29.70000076,237.5599976,29.70000076,48819,365,4,59.99000168,2.400000095,0.01,0.129999995,239.9600067,237.5599976,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,0
60611,6/3/2017 18:22,9993,Caribbean,República Dominicana,Santo Domingo,PENDING_PAYMENT,Santo Domingo,,Standard Class,4,50.84000015,163.9900055,50.84000015,151709,1073,1,199.9900055,36.0,0.180000007,0.310000002,199.9900055,163.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
35764,6/6/2016 1:22,10304,East of USA,Estados Unidos,Nueva York,SUSPECTED_FRAUD,New York City,10035.0,Standard Class,4,68.22000122,227.4100037,68.22000122,89308,1014,5,49.97999954,22.48999977,0.090000004,0.300000012,249.8999939,227.4100037,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
25820,1/12/2016 21:32,9405,Oceania,Australia,Victoria,SUSPECTED_FRAUD,Melbourne,,Second Class,2,13.05000019,87.0,13.05000019,64632,502,2,50.0,13.0,0.129999995,0.150000006,100.0,87.0,502,24,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,0
23887,12/15/2015 16:19,4345,Southeast Asia,Filipinas,Calabarzón,PENDING_PAYMENT,Antipolo,,Standard Class,4,-509.9700012,299.9899902,-509.9700012,59796,1004,1,399.980011,100.0,0.25,-1.700000048,399.980011,299.9899902,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
67177,9/7/2017 14:44,3297,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,PENDING_PAYMENT,Frontignan,,Standard Class,4,106.5899963,327.980011,106.5899963,167913,1004,1,399.980011,72.0,0.180000007,0.330000013,399.980011,327.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
30467,3/20/2016 17:35,1176,Oceania,Nueva Zelanda,Manawatu-Wanganui,COMPLETE,Palmerston North,,Second Class,2,41.75,104.3799973,41.75,76164,365,2,59.99000168,15.60000038,0.129999995,0.400000006,119.9800034,104.3799973,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
48198,12/4/2016 13:33,6540,East Africa,Tanzania,Shinyanga,PENDING,Shinyanga,,Standard Class,4,52.90999985,188.9600067,52.90999985,120530,116,5,44.99000168,35.99000168,0.159999996,0.280000001,224.9499969,188.9600067,116,6,Tennis & Racquet,Nike Men's Comfort 2 Slide,44.99000168,0,0
45233,10/22/2016 6:47,5395,West Asia,Israel,Haifa,COMPLETE,Haifa,,First Class,1,56.15999985,124.7900009,56.15999985,113007,403,1,129.9900055,5.199999809,0.039999999,0.449999988,129.9900055,124.7900009,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1
36228,6/12/2016 19:55,945,West of USA ,Estados Unidos,Washington,PROCESSING,Seattle,98103.0,Standard Class,4,102.0699997,351.980011,102.0699997,90455,1004,1,399.980011,48.0,0.119999997,0.289999992,399.980011,351.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
10182,5/29/2015 14:51,5207,South America,Brasil,Santa Catarina,PROCESSING,Indaial,,Standard Class,4,-90.95999908,109.1900024,-90.95999908,25454,403,1,129.9900055,20.79999924,0.159999996,-0.829999983,129.9900055,109.1900024,403,18,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,0
61886,6/22/2017 9:04,94,Northern Europe,Reino Unido,Inglaterra,COMPLETE,Sheffield,,Second Class,2,49.15999985,145.4400024,49.15999985,154690,1014,3,49.97999954,4.5,0.029999999,0.340000004,149.9400024,145.4400024,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
43464,9/26/2016 11:01,10383,North Africa,Argelia,Constantina,COMPLETE,Constantina,,Standard Class,4,39.95000076,84.98999786,39.95000076,108558,191,1,99.98999786,15.0,0.150000006,0.469999999,99.98999786,84.98999786,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1
75387,1/5/2018 11:04,18940,Oceania,Australia,Nueva Gales del Sur,PENDING,Sydney,,Standard Class,4,111.4800034,237.1900024,111.4800034,178702,1358,1,260.6499939,23.45999908,0.090000004,0.469999999,260.6499939,237.1900024,1358,71,Music,Rock music,260.6499939,0,0
12573,7/3/2015 12:31,257,Southern Europe,España,Madrid,ON_HOLD,Madrid,,Standard Class,4,69.66999817,191.9199982,69.66999817,31470,1014,4,49.97999954,8.0,0.039999999,0.360000014,199.9199982,191.9199982,1014,46,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,49.97999954,0,0
15907,8/21/2015 4:34,1214,Western Europe,Francia,Provenza-Alpes-Costa Azul,COMPLETE,Antibes,,First Class,1,-4.400000095,35.18999863,-4.400000095,39738,627,1,39.99000168,4.800000191,0.119999997,-0.129999995,39.99000168,35.18999863,627,29,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1
22994,12/2/2015 15:28,7318,Eastern Asia,China,Hebei,PENDING_PAYMENT,Handan,,Standard Class,4,0.970000029,74.98999786,0.970000029,57557,191,1,99.98999786,25.0,0.25,0.01,99.98999786,74.98999786,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1
38718,7/19/2016 4:17,7337,East of USA,Estados Unidos,Pensilvania,PENDING_PAYMENT,Philadelphia,19134.0,Standard Class,4,123.4899979,379.980011,123.4899979,96663,1004,1,399.980011,20.0,0.050000001,0.330000013,399.980011,379.980011,1004,45,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,0
6784,4/10/2015 0:23,5677,Central America,Honduras,Francisco Morazán,COMPLETE,Tegucigalpa,,First Class,1,18.29000092,65.30999756,18.29000092,16959,917,3,21.98999977,0.660000026,0.01,0.280000001,65.97000122,65.30999756,917,41,Trade-In,Glove It Women's Mod Oval 3-Zip Carry All Gol,21.98999977,0,1
62682,7/3/2017 23:56,8156,Southern Europe,Italia,Toscana,PENDING,Florence,,Standard Class,4,66.26000214,176.6799927,66.26000214,156717,258,2,94.98999786,13.30000019,0.07,0.379999995,189.9799957,176.6799927,258,12,Boxing & MMA,Nike Women's Free 5.0 TR FIT PRT 4 Training S,94.98999786,0,0
52392,2/3/2017 18:54,4350,Central America,El Salvador,Santa Ana,PENDING_PAYMENT,Santa Ana,,Standard Class,4,56.25999832,193.9900055,56.25999832,130940,1073,1,199.9900055,6.0,0.029999999,0.289999992,199.9900055,193.9900055,1073,48,Water Sports,Pelican Sunstream 100 Kayak,199.9900055,0,0
42215,9/8/2016 5:26,9205,North Africa,Egipto,El Cairo,ON_HOLD,Cairo,,Standard Class,4,14.78999996,50.99000168,14.78999996,105415,365,1,59.99000168,9.0,0.150000006,0.289999992,59.99000168,50.99000168,365,17,Cleats,Perfect Fitness Perfect Rip Deck,59.99000168,0,1
46350,11/7/2016 14:07,9840,West Asia,Irak,Basora,CLOSED,Basra,,Standard Class,4,20.75,82.98999786,20.75,115885,191,1,99.98999786,17.0,0.170000002,0.25,99.98999786,82.98999786,191,9,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,1
